STNAME,CTYNAME,STCODE,CTYCODE,Cases2000,Cases2001,Cases2002,Cases2003,Cases2004,Cases2005,Cases2006,Cases2007,Cases2008,Cases2009,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014
North Carolina,Clay County,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Cleveland County,37,45,1,0,4,3,1,1,0,0,3,2,1,0,0,0,1
North Carolina,Columbus County,37,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
North Carolina,Craven County,37,49,1,0,1,1,3,0,0,0,0,1,1,0,3,4,6
North Carolina,Cumberland County,37,51,0,0,4,1,5,3,1,1,2,2,2,1,12,8,3
North Carolina,Currituck County,37,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
North Carolina,Dare County,37,55,0,0,3,2,0,0,1,1,1,2,0,0,4,0,3
North Carolina,Davidson County,37,57,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
North Carolina,Davie County,37,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Duplin County,37,61,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2
North Carolina,Durham County,37,63,2,0,6,6,9,3,0,2,1,3,0,0,3,4,1
North Carolina,Edgecombe County,37,65,0,1,7,1,0,0,0,0,0,1,0,0,0,1,0
North Carolina,Forsyth County,37,67,1,1,2,2,0,0,0,0,3,16,1,2,3,8,10
North Carolina,Franklin County,37,69,2,1,0,1,1,1,0,0,0,3,0,0,0,1,4
North Carolina,Gaston County,37,71,2,0,1,0,7,0,0,0,0,0,1,1,1,0,0
North Carolina,Gates County,37,73,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0
North Carolina,Graham County,37,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Granville County,37,77,0,1,0,1,0,0,0,0,0,2,1,2,2,6,1
North Carolina,Greene County,37,79,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
North Carolina,Guilford County,37,81,1,0,0,2,1,0,2,0,2,0,4,3,6,11,15
North Carolina,Halifax County,37,83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Harnett County,37,85,0,0,2,0,2,0,0,3,0,3,0,0,1,3,3
North Carolina,Haywood County,37,87,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
North Carolina,Henderson County,37,89,0,3,0,0,0,1,1,0,0,0,0,1,0,0,2
North Carolina,Hertford County,37,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
North Carolina,Hoke County,37,93,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
North Carolina,Hyde County,37,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
North Carolina,Iredell County,37,97,2,0,6,7,16,4,0,0,0,1,2,2,3,4,1
North Carolina,Jackson County,37,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
North Carolina,Johnston County,37,101,1,4,4,1,0,2,0,0,2,0,0,1,2,2,1
North Carolina,Jones County,37,103,0,0,3,0,1,0,0,1,1,1,0,0,0,1,0
North Carolina,Lee County,37,105,0,1,1,1,0,0,0,0,2,1,0,0,0,0,2
North Carolina,Lenoir County,37,107,0,0,3,2,1,0,0,0,0,2,1,1,1,2,1
North Carolina,Lincoln County,37,109,0,0,2,0,0,0,1,3,0,6,0,0,1,1,3
North Carolina,McDowell County,37,111,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
North Carolina,Macon County,37,113,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
North Carolina,Madison County,37,115,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
North Carolina,Martin County,37,117,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
North Carolina,Mecklenburg County,37,119,0,1,6,21,10,0,3,1,2,3,5,3,7,5,5
North Carolina,Mitchell County,37,121,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
North Carolina,Montgomery County,37,123,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0
North Carolina,Moore County,37,125,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
North Carolina,Nash County,37,127,0,0,1,4,1,0,0,3,0,1,2,2,0,1,0
North Carolina,New Hanover County,37,129,2,3,5,8,1,0,0,0,1,0,4,3,0,3,2
North Carolina,Northampton County,37,131,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
North Carolina,Onslow County,37,133,8,1,28,7,4,7,1,10,0,3,4,1,3,2,2
North Carolina,Orange County,37,135,0,0,3,3,5,2,2,2,1,9,10,8,5,1,0
North Carolina,Pamlico County,37,137,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
North Carolina,Pasquotank County,37,139,0,0,3,0,0,0,0,0,0,2,2,1,1,2,3
North Carolina,Pender County,37,141,0,0,0,2,1,0,1,0,0,0,2,1,1,2,1
North Carolina,Perquimans County,37,143,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1
North Carolina,Person County,37,145,0,0,1,0,1,0,0,2,0,0,0,1,1,1,0
North Carolina,Pitt County,37,147,0,0,1,1,0,0,0,0,2,2,3,1,2,0,6
North Carolina,Polk County,37,149,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
North Carolina,Randolph County,37,151,1,0,2,1,1,1,0,0,1,0,0,1,2,7,6
North Carolina,Richmond County,37,153,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
North Carolina,Robeson County,37,155,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
North Carolina,Rockingham County,37,157,0,0,0,0,0,1,1,0,0,0,0,1,0,2,3
North Carolina,Rowan County,37,159,0,0,0,2,0,0,0,0,3,0,0,0,1,2,0
North Carolina,Rutherford County,37,161,0,2,0,2,0,0,1,2,0,3,0,0,2,0,1
North Carolina,Sampson County,37,163,0,0,1,0,0,0,0,0,0,3,1,3,0,2,4
North Carolina,Scotland County,37,165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
North Carolina,Stanly County,37,167,0,0,0,1,0,0,0,1,0,0,2,0,3,4,4
North Carolina,Stokes County,37,169,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
North Carolina,Surry County,37,171,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2
North Carolina,Swain County,37,173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Transylvania County,37,175,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
North Carolina,Tyrrell County,37,177,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
North Carolina,Union County,37,179,0,1,1,4,3,0,0,2,0,1,1,1,3,9,4
North Carolina,Vance County,37,181,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
North Carolina,Wake County,37,183,13,12,14,33,23,18,6,7,3,5,17,15,13,24,16
North Carolina,Warren County,37,185,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
North Carolina,Washington County,37,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Watauga County,37,189,0,0,1,2,1,0,0,0,2,0,0,1,1,1,3
North Carolina,Wayne County,37,191,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
North Carolina,Wilkes County,37,193,0,0,1,0,0,0,0,0,0,1,0,2,2,2,7
North Carolina,Wilson County,37,195,0,0,0,0,3,0,0,1,1,2,1,1,0,1,0
North Carolina,Yadkin County,37,197,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
North Carolina,Yancey County,37,199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
North Carolina,North Carolina,37,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Adams County,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Barnes County,38,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
North Dakota,Benson County,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
North Dakota,Billings County,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Bottineau County,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
North Dakota,Bowman County,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Burke County,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Burleigh County,38,15,0,0,0,0,0,0,0,2,0,0,1,1,0,5,0
North Dakota,Cass County,38,17,0,0,1,0,0,2,2,2,7,7,16,9,11,14,5
North Dakota,Cavalier County,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Dickey County,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Divide County,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Dunn County,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Eddy County,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Emmons County,38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Foster County,38,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
North Dakota,Golden Valley County,38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Grand Forks County,38,35,1,0,0,0,0,0,0,4,2,4,5,8,2,3,3
North Dakota,Grant County,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Griggs County,38,39,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
North Dakota,Hettinger County,38,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Kidder County,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,LaMoure County,38,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
North Dakota,Logan County,38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,McHenry County,38,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
North Dakota,McIntosh County,38,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,McKenzie County,38,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,McLean County,38,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Mercer County,38,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Morton County,38,59,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
North Dakota,Mountrail County,38,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Nelson County,38,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Oliver County,38,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Pembina County,38,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
North Dakota,Pierce County,38,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Ramsey County,38,71,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
North Dakota,Ransom County,38,73,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
North Dakota,Renville County,38,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Richland County,38,77,0,0,0,0,0,0,2,0,0,1,2,2,0,0,0
North Dakota,Rolette County,38,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
North Dakota,Sargent County,38,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Sheridan County,38,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Sioux County,38,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Slope County,38,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Stark County,38,89,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
North Dakota,Steele County,38,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Stutsman County,38,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
North Dakota,Towner County,38,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
North Dakota,Traill County,38,97,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
North Dakota,Walsh County,38,99,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2
North Dakota,Ward County,38,101,1,0,0,0,0,0,1,1,0,0,1,2,0,0,1
North Dakota,Wells County,38,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Williams County,38,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Dakota,North Dakota,38,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Adams County,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Allen County,39,3,1,0,0,0,0,0,0,1,0,1,0,0,3,1,0
Ohio,Ashland County,39,5,0,0,3,0,0,0,0,0,0,0,0,0,2,0,4
Ohio,Ashtabula County,39,7,4,0,1,0,1,1,0,0,0,0,0,2,0,1,0
Ohio,Athens County,39,9,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
Ohio,Auglaize County,39,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ohio,Belmont County,39,13,1,1,0,0,1,0,1,1,0,0,0,2,0,0,0
Ohio,Brown County,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Butler County,39,17,6,3,1,1,0,1,0,1,1,2,3,0,1,1,0
Ohio,Carroll County,39,19,0,0,0,0,0,2,1,0,1,0,2,0,1,0,1
Ohio,Champaign County,39,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ohio,Clark County,39,23,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0
Ohio,Clermont County,39,25,1,0,3,1,1,1,0,0,0,0,0,1,1,4,0
Ohio,Clinton County,39,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ohio,Columbiana County,39,29,0,1,2,2,1,0,0,1,1,0,0,0,5,0,5
Ohio,Coshocton County,39,31,0,0,0,3,0,1,0,0,0,0,1,2,0,0,1
Ohio,Crawford County,39,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ohio,Cuyahoga County,39,35,8,4,8,5,4,3,4,5,8,8,2,3,4,6,12
Ohio,Darke County,39,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ohio,Defiance County,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Delaware County,39,41,2,3,6,1,1,1,0,1,1,3,2,2,5,4,10
Ohio,Erie County,39,43,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Ohio,Fairfield County,39,45,0,0,0,1,0,0,1,1,0,1,0,1,1,5,2
Ohio,Fayette County,39,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ohio,Franklin County,39,49,4,2,5,3,9,5,5,2,1,6,5,7,7,16,18
Ohio,Fulton County,39,51,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Ohio,Gallia County,39,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ohio,Geauga County,39,55,1,0,1,0,0,0,0,1,1,0,3,1,0,0,1
Ohio,Greene County,39,57,0,0,0,0,1,1,1,1,1,1,0,4,2,0,0
Ohio,Guernsey County,39,59,0,0,1,1,1,0,0,0,0,0,0,2,2,1,1
Ohio,Hamilton County,39,61,5,0,3,7,0,7,9,2,6,4,0,5,3,8,5
Ohio,Hancock County,39,63,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ohio,Hardin County,39,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Harrison County,39,67,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Ohio,Henry County,39,69,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Ohio,Highland County,39,71,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0
Ohio,Hocking County,39,73,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
Ohio,Holmes County,39,75,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Ohio,Huron County,39,77,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Ohio,Jackson County,39,79,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Ohio,Jefferson County,39,81,0,0,0,2,0,0,0,0,1,0,0,0,0,3,1
Ohio,Knox County,39,83,0,1,1,1,0,0,0,0,0,1,1,0,2,0,0
Ohio,Lake County,39,85,0,1,0,3,2,4,1,1,0,0,1,2,0,1,5
Ohio,Lawrence County,39,87,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2
Ohio,Licking County,39,89,2,2,2,1,1,2,0,0,1,2,2,0,1,3,4
Ohio,Logan County,39,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Lorain County,39,93,2,0,0,3,2,2,2,1,2,0,1,1,1,0,0
Ohio,Lucas County,39,95,0,2,1,4,2,0,1,0,3,0,1,4,1,2,3
Ohio,Madison County,39,97,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Ohio,Mahoning County,39,99,1,1,3,2,2,2,3,1,1,4,2,2,4,1,6
Ohio,Marion County,39,101,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0
Ohio,Medina County,39,103,1,0,1,2,0,1,0,0,0,0,0,0,0,1,2
Ohio,Meigs County,39,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ohio,Mercer County,39,107,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
Ohio,Miami County,39,109,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
Ohio,Monroe County,39,111,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Ohio,Montgomery County,39,113,2,0,4,0,2,1,0,1,1,2,0,0,0,5,12
Ohio,Morgan County,39,115,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Ohio,Morrow County,39,117,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Ohio,Muskingum County,39,119,1,0,0,1,0,1,0,0,0,0,1,0,0,3,0
Ohio,Noble County,39,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Ottawa County,39,123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ohio,Paulding County,39,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Perry County,39,127,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
Ohio,Pickaway County,39,129,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Ohio,Pike County,39,131,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ohio,Portage County,39,133,1,0,2,1,2,1,1,0,1,0,0,0,1,2,4
Ohio,Preble County,39,135,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0
Ohio,Putnam County,39,137,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Ohio,Richland County,39,139,0,1,5,1,0,0,0,0,0,1,0,0,1,0,0
Ohio,Ross County,39,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ohio,Sandusky County,39,143,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Ohio,Scioto County,39,145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ohio,Seneca County,39,147,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Ohio,Shelby County,39,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Stark County,39,151,1,4,2,1,0,1,0,0,1,4,3,3,7,4,0
Ohio,Summit County,39,153,0,1,5,3,3,5,4,3,1,3,5,0,2,1,7
Ohio,Trumbull County,39,155,1,3,2,1,6,2,1,2,2,2,2,1,0,2,1
Ohio,Tuscarawas County,39,157,1,0,1,1,0,2,0,0,1,0,0,0,2,5,1
Ohio,Union County,39,159,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Ohio,Van Wert County,39,161,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Ohio,Vinton County,39,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Warren County,39,165,1,1,3,1,0,1,1,0,0,0,0,0,1,3,1
Ohio,Washington County,39,167,1,2,1,0,3,1,1,0,0,1,0,0,0,0,0
Ohio,Wayne County,39,169,2,1,0,0,0,1,1,0,1,2,1,1,1,1,2
Ohio,Williams County,39,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Wood County,39,173,0,0,0,0,0,1,0,1,2,2,0,2,0,0,1
Ohio,Wyandot County,39,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Ohio,39,999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Oklahoma,Adair County,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Alfalfa County,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Atoka County,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Beaver County,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Beckham County,40,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Oklahoma,Blaine County,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Bryan County,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Caddo County,40,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Oklahoma,Canadian County,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Carter County,40,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Oklahoma,Cherokee County,40,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Oklahoma,Choctaw County,40,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Cimarron County,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Cleveland County,40,27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Oklahoma,Coal County,40,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Comanche County,40,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Oklahoma,Cotton County,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Craig County,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Creek County,40,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Custer County,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Delaware County,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Dewey County,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Ellis County,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Garfield County,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Garvin County,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Grady County,40,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Grant County,40,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Greer County,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Harmon County,40,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Harper County,40,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Haskell County,40,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Hughes County,40,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Jackson County,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Jefferson County,40,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Johnston County,40,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Kay County,40,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Kingfisher County,40,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Kiowa County,40,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Latimer County,40,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Le Flore County,40,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Oklahoma,Lincoln County,40,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Logan County,40,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Oklahoma,Love County,40,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,McClain County,40,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,McCurtain County,40,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,McIntosh County,40,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Major County,40,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Marshall County,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Mayes County,40,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Murray County,40,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Muskogee County,40,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Noble County,40,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Nowata County,40,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Okfuskee County,40,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Oklahoma County,40,109,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
Oklahoma,Okmulgee County,40,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Osage County,40,113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Oklahoma,Ottawa County,40,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Pawnee County,40,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Payne County,40,119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Oklahoma,Pittsburg County,40,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Pontotoc County,40,123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Oklahoma,Pottawatomie County,40,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Pushmataha County,40,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Roger Mills County,40,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Rogers County,40,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Seminole County,40,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Sequoyah County,40,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Stephens County,40,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Texas County,40,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Tillman County,40,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Tulsa County,40,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Wagoner County,40,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Washington County,40,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Washita County,40,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Woods County,40,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Woodward County,40,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Oklahoma,40,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,Baker County,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
